"ID","file_path_stutter","file_path_speech"
175,"../data/LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0039.flac","../data/LibriSpeech/4830/25904/4830-25904-0039.flac"
176,"../data/LibriStutter/LibriStutter Audio/5456/24741/5456-24741-0017.flac","../data/LibriSpeech/5456/24741/5456-24741-0017.flac"
177,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0006.flac","../data/LibriSpeech/1088/134315/1088-134315-0006.flac"
178,"../data/LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0056.flac","../data/LibriSpeech/2989/138028/2989-138028-0056.flac"
179,"../data/LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0001.flac","../data/LibriSpeech/1963/147036/1963-147036-0001.flac"
180,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0077.flac","../data/LibriSpeech/311/124404/311-124404-0077.flac"
181,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0055.flac","../data/LibriSpeech/311/124404/311-124404-0055.flac"
182,"../data/LibriStutter/LibriStutter Audio/103/1240/103-1240-0024.flac","../data/LibriSpeech/103/1240/103-1240-0024.flac"
183,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0059.flac","../data/LibriSpeech/3240/131231/3240-131231-0059.flac"
184,"../data/LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0010.flac","../data/LibriSpeech/4018/107312/4018-107312-0010.flac"
185,"../data/LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0092.flac","../data/LibriSpeech/1334/135589/1334-135589-0092.flac"
186,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0023.flac","../data/LibriSpeech/625/132118/625-132118-0023.flac"
187,"../data/LibriStutter/LibriStutter Audio/2952/407/2952-407-0027.flac","../data/LibriSpeech/2952/407/2952-407-0027.flac"
188,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0009.flac","../data/LibriSpeech/311/124404/311-124404-0009.flac"
189,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0010.flac","../data/LibriSpeech/7113/86041/7113-86041-0010.flac"
190,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0063.flac","../data/LibriSpeech/412/126975/412-126975-0063.flac"
191,"../data/LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0007.flac","../data/LibriSpeech/1926/143879/1926-143879-0007.flac"
192,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0009.flac","../data/LibriSpeech/1963/142393/1963-142393-0009.flac"
193,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0087.flac","../data/LibriSpeech/7780/274562/7780-274562-0087.flac"
194,"../data/LibriStutter/LibriStutter Audio/1088/134318/1088-134318-0011.flac","../data/LibriSpeech/1088/134318/1088-134318-0011.flac"
195,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0029.flac","../data/LibriSpeech/5561/41616/5561-41616-0029.flac"
196,"../data/LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0027.flac","../data/LibriSpeech/5393/19219/5393-19219-0027.flac"
197,"../data/LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0041.flac","../data/LibriSpeech/6000/55211/6000-55211-0041.flac"
198,"../data/LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0019.flac","../data/LibriSpeech/1926/147979/1926-147979-0019.flac"
199,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0121.flac","../data/LibriSpeech/311/124404/311-124404-0121.flac"
200,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0035.flac","../data/LibriSpeech/7113/86041/7113-86041-0035.flac"
201,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0014.flac","../data/LibriSpeech/2007/149877/2007-149877-0014.flac"
202,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0058.flac","../data/LibriSpeech/625/132112/625-132112-0058.flac"
203,"../data/LibriStutter/LibriStutter Audio/1867/154075/1867-154075-0009.flac","../data/LibriSpeech/1867/154075/1867-154075-0009.flac"
204,"../data/LibriStutter/LibriStutter Audio/5390/24512/5390-24512-0049.flac","../data/LibriSpeech/5390/24512/5390-24512-0049.flac"
205,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0074.flac","../data/LibriSpeech/412/126975/412-126975-0074.flac"
206,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0025.flac","../data/LibriSpeech/1088/134315/1088-134315-0025.flac"
207,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0006.flac","../data/LibriSpeech/5561/41616/5561-41616-0006.flac"
208,"../data/LibriStutter/LibriStutter Audio/2289/152254/2289-152254-0029.flac","../data/LibriSpeech/2289/152254/2289-152254-0029.flac"
209,"../data/LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0011.flac","../data/LibriSpeech/3699/19402/3699-19402-0011.flac"
210,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0040.flac","../data/LibriSpeech/2952/410/2952-410-0040.flac"
211,"../data/LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0036.flac","../data/LibriSpeech/2893/139322/2893-139322-0036.flac"
212,"../data/LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0034.flac","../data/LibriSpeech/5678/43302/5678-43302-0034.flac"
213,"../data/LibriStutter/LibriStutter Audio/103/1241/103-1241-0022.flac","../data/LibriSpeech/103/1241/103-1241-0022.flac"
214,"../data/LibriStutter/LibriStutter Audio/7517/100437/7517-100437-0016.flac","../data/LibriSpeech/7517/100437/7517-100437-0016.flac"
215,"../data/LibriStutter/LibriStutter Audio/2289/152257/2289-152257-0001.flac","../data/LibriSpeech/2289/152257/2289-152257-0001.flac"
216,"../data/LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0025.flac","../data/LibriSpeech/4788/91208/4788-91208-0025.flac"
217,"../data/LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0027.flac","../data/LibriSpeech/5678/43303/5678-43303-0027.flac"
218,"../data/LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0028.flac","../data/LibriSpeech/2893/139322/2893-139322-0028.flac"
219,"../data/LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0008.flac","../data/LibriSpeech/2518/154826/2518-154826-0008.flac"
220,"../data/LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0022.flac","../data/LibriSpeech/7067/76048/7067-76048-0022.flac"
221,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0029.flac","../data/LibriSpeech/2007/149877/2007-149877-0029.flac"
222,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0000.flac","../data/LibriSpeech/5393/19218/5393-19218-0000.flac"
223,"../data/LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0011.flac","../data/LibriSpeech/1963/142776/1963-142776-0011.flac"
224,"../data/LibriStutter/LibriStutter Audio/289/121665/289-121665-0046.flac","../data/LibriSpeech/289/121665/289-121665-0046.flac"
225,"../data/LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0026.flac","../data/LibriSpeech/7067/76047/7067-76047-0026.flac"
226,"../data/LibriStutter/LibriStutter Audio/2289/152257/2289-152257-0025.flac","../data/LibriSpeech/2289/152257/2289-152257-0025.flac"
227,"../data/LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0035.flac","../data/LibriSpeech/1926/147979/1926-147979-0035.flac"
228,"../data/LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0090.flac","../data/LibriSpeech/1334/135589/1334-135589-0090.flac"
229,"../data/LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0040.flac","../data/LibriSpeech/5678/43302/5678-43302-0040.flac"
230,"../data/LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0038.flac","../data/LibriSpeech/1502/122615/1502-122615-0038.flac"
231,"../data/LibriStutter/LibriStutter Audio/103/1240/103-1240-0023.flac","../data/LibriSpeech/103/1240/103-1240-0023.flac"
232,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0033.flac","../data/LibriSpeech/4137/11702/4137-11702-0033.flac"
233,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0117.flac","../data/LibriSpeech/311/124404/311-124404-0117.flac"
234,"../data/LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0067.flac","../data/LibriSpeech/2989/138035/2989-138035-0067.flac"
235,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0056.flac","../data/LibriSpeech/2092/145706/2092-145706-0056.flac"
236,"../data/LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0026.flac","../data/LibriSpeech/4018/107312/4018-107312-0026.flac"
237,"../data/LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0032.flac","../data/LibriSpeech/5456/62043/5456-62043-0032.flac"
238,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0052.flac","../data/LibriSpeech/412/126975/412-126975-0052.flac"
239,"../data/LibriStutter/LibriStutter Audio/103/1240/103-1240-0048.flac","../data/LibriSpeech/103/1240/103-1240-0048.flac"
240,"../data/LibriStutter/LibriStutter Audio/4788/294466/4788-294466-0013.flac","../data/LibriSpeech/4788/294466/4788-294466-0013.flac"
241,"../data/LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0004.flac","../data/LibriSpeech/4018/107312/4018-107312-0004.flac"
242,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0011.flac","../data/LibriSpeech/5390/30102/5390-30102-0011.flac"
243,"../data/LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0023.flac","../data/LibriSpeech/4788/91208/4788-91208-0023.flac"
244,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0029.flac","../data/LibriSpeech/625/132118/625-132118-0029.flac"
245,"../data/LibriStutter/LibriStutter Audio/4788/94904/4788-94904-0005.flac","../data/LibriSpeech/4788/94904/4788-94904-0005.flac"
246,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0046.flac","../data/LibriSpeech/4137/11701/4137-11701-0046.flac"
247,"../data/LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0007.flac","../data/LibriSpeech/2007/132570/2007-132570-0007.flac"
248,"../data/LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0020.flac","../data/LibriSpeech/7067/76048/7067-76048-0020.flac"
249,"../data/LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0026.flac","../data/LibriSpeech/2989/138028/2989-138028-0026.flac"
250,"../data/LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0061.flac","../data/LibriSpeech/6437/66173/6437-66173-0061.flac"
251,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0024.flac","../data/LibriSpeech/1743/142914/1743-142914-0024.flac"
252,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0059.flac","../data/LibriSpeech/7113/86041/7113-86041-0059.flac"
253,"../data/LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0049.flac","../data/LibriSpeech/2518/154826/2518-154826-0049.flac"
254,"../data/LibriStutter/LibriStutter Audio/7517/100437/7517-100437-0033.flac","../data/LibriSpeech/7517/100437/7517-100437-0033.flac"
255,"../data/LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0006.flac","../data/LibriSpeech/4018/107312/4018-107312-0006.flac"
256,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0007.flac","../data/LibriSpeech/5390/30102/5390-30102-0007.flac"
257,"../data/LibriStutter/LibriStutter Audio/198/126831/198-126831-0014.flac","../data/LibriSpeech/198/126831/198-126831-0014.flac"
258,"../data/LibriStutter/LibriStutter Audio/198/129977/198-129977-0003.flac","../data/LibriSpeech/198/129977/198-129977-0003.flac"
259,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0110.flac","../data/LibriSpeech/311/124404/311-124404-0110.flac"
260,"../data/LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0020.flac","../data/LibriSpeech/2007/132570/2007-132570-0020.flac"
261,"../data/LibriStutter/LibriStutter Audio/289/121665/289-121665-0003.flac","../data/LibriSpeech/289/121665/289-121665-0003.flac"
262,"../data/LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0010.flac","../data/LibriSpeech/4830/25898/4830-25898-0010.flac"
263,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0066.flac","../data/LibriSpeech/6925/80680/6925-80680-0066.flac"
264,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0047.flac","../data/LibriSpeech/6925/80680/6925-80680-0047.flac"
265,"../data/LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0011.flac","../data/LibriSpeech/3699/47246/3699-47246-0011.flac"
266,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0065.flac","../data/LibriSpeech/412/126975/412-126975-0065.flac"
267,"../data/LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0056.flac","../data/LibriSpeech/7067/76048/7067-76048-0056.flac"
268,"../data/LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0030.flac","../data/LibriSpeech/1963/142776/1963-142776-0030.flac"
269,"../data/LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0013.flac","../data/LibriSpeech/1502/122615/1502-122615-0013.flac"
270,"../data/LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0045.flac","../data/LibriSpeech/2836/5355/2836-5355-0045.flac"
271,"../data/LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0020.flac","../data/LibriSpeech/3699/47246/3699-47246-0020.flac"
272,"../data/LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0011.flac","../data/LibriSpeech/2092/145709/2092-145709-0011.flac"
273,"../data/LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0000.flac","../data/LibriSpeech/2893/139322/2893-139322-0000.flac"
274,"../data/LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0031.flac","../data/LibriSpeech/2836/5355/2836-5355-0031.flac"
275,"../data/LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0015.flac","../data/LibriSpeech/4830/25904/4830-25904-0015.flac"
276,"../data/LibriStutter/LibriStutter Audio/103/1241/103-1241-0005.flac","../data/LibriSpeech/103/1241/103-1241-0005.flac"
277,"../data/LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0020.flac","../data/LibriSpeech/5456/62043/5456-62043-0020.flac"
278,"../data/LibriStutter/LibriStutter Audio/6000/86686/6000-86686-0022.flac","../data/LibriSpeech/6000/86686/6000-86686-0022.flac"
279,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0038.flac","../data/LibriSpeech/5561/41616/5561-41616-0038.flac"
280,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0043.flac","../data/LibriSpeech/625/132112/625-132112-0043.flac"
281,"../data/LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0046.flac","../data/LibriSpeech/1502/122619/1502-122619-0046.flac"
282,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0075.flac","../data/LibriSpeech/7113/86041/7113-86041-0075.flac"
283,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0045.flac","../data/LibriSpeech/1963/142393/1963-142393-0045.flac"
284,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0027.flac","../data/LibriSpeech/625/132118/625-132118-0027.flac"
285,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0011.flac","../data/LibriSpeech/311/124404/311-124404-0011.flac"
286,"../data/LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0007.flac","../data/LibriSpeech/2289/152253/2289-152253-0007.flac"
287,"../data/LibriStutter/LibriStutter Audio/4788/94904/4788-94904-0008.flac","../data/LibriSpeech/4788/94904/4788-94904-0008.flac"
288,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0037.flac","../data/LibriSpeech/1963/142393/1963-142393-0037.flac"
289,"../data/LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0032.flac","../data/LibriSpeech/2518/154825/2518-154825-0032.flac"
290,"../data/LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0026.flac","../data/LibriSpeech/7067/76048/7067-76048-0026.flac"
291,"../data/LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0026.flac","../data/LibriSpeech/4788/91208/4788-91208-0026.flac"
292,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0018.flac","../data/LibriSpeech/5393/19218/5393-19218-0018.flac"
293,"../data/LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0016.flac","../data/LibriSpeech/2893/139322/2893-139322-0016.flac"
294,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0060.flac","../data/LibriSpeech/4137/11702/4137-11702-0060.flac"
295,"../data/LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0001.flac","../data/LibriSpeech/1926/147979/1926-147979-0001.flac"
296,"../data/LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0021.flac","../data/LibriSpeech/2989/138035/2989-138035-0021.flac"
297,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0069.flac","../data/LibriSpeech/7113/86041/7113-86041-0069.flac"
298,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0005.flac","../data/LibriSpeech/4137/11702/4137-11702-0005.flac"
299,"../data/LibriStutter/LibriStutter Audio/103/1241/103-1241-0035.flac","../data/LibriSpeech/103/1241/103-1241-0035.flac"
300,"../data/LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0059.flac","../data/LibriSpeech/5393/19219/5393-19219-0059.flac"
301,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0034.flac","../data/LibriSpeech/1088/134315/1088-134315-0034.flac"
302,"../data/LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0003.flac","../data/LibriSpeech/3699/19402/3699-19402-0003.flac"
303,"../data/LibriStutter/LibriStutter Audio/289/121665/289-121665-0024.flac","../data/LibriSpeech/289/121665/289-121665-0024.flac"
304,"../data/LibriStutter/LibriStutter Audio/198/129977/198-129977-0016.flac","../data/LibriSpeech/198/129977/198-129977-0016.flac"
305,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0035.flac","../data/LibriSpeech/625/132118/625-132118-0035.flac"
306,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0094.flac","../data/LibriSpeech/412/126975/412-126975-0094.flac"
307,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0012.flac","../data/LibriSpeech/625/132112/625-132112-0012.flac"
308,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0004.flac","../data/LibriSpeech/4137/11702/4137-11702-0004.flac"
309,"../data/LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0033.flac","../data/LibriSpeech/2836/5354/2836-5354-0033.flac"
310,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0025.flac","../data/LibriSpeech/2007/149877/2007-149877-0025.flac"
311,"../data/LibriStutter/LibriStutter Audio/445/123860/445-123860-0006.flac","../data/LibriSpeech/445/123860/445-123860-0006.flac"
312,"../data/LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0000.flac","../data/LibriSpeech/1502/122619/1502-122619-0000.flac"
313,"../data/LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0081.flac","../data/LibriSpeech/1502/122619/1502-122619-0081.flac"
314,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0008.flac","../data/LibriSpeech/6925/80680/6925-80680-0008.flac"
315,"../data/LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0021.flac","../data/LibriSpeech/1963/147036/1963-147036-0021.flac"
316,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0025.flac","../data/LibriSpeech/6925/80680/6925-80680-0025.flac"
317,"../data/LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0018.flac","../data/LibriSpeech/1867/148436/1867-148436-0018.flac"
318,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0053.flac","../data/LibriSpeech/1963/142393/1963-142393-0053.flac"
319,"../data/LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0010.flac","../data/LibriSpeech/1963/142776/1963-142776-0010.flac"
320,"../data/LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0025.flac","../data/LibriSpeech/7067/76047/7067-76047-0025.flac"
321,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0063.flac","../data/LibriSpeech/3240/131231/3240-131231-0063.flac"
322,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0020.flac","../data/LibriSpeech/2092/145706/2092-145706-0020.flac"
323,"../data/LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0014.flac","../data/LibriSpeech/2836/5354/2836-5354-0014.flac"
324,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0020.flac","../data/LibriSpeech/4137/11701/4137-11701-0020.flac"
325,"../data/LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0040.flac","../data/LibriSpeech/2836/5355/2836-5355-0040.flac"
326,"../data/LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0008.flac","../data/LibriSpeech/5678/43302/5678-43302-0008.flac"
327,"../data/LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0026.flac","../data/LibriSpeech/1334/135589/1334-135589-0026.flac"
328,"../data/LibriStutter/LibriStutter Audio/5390/24512/5390-24512-0031.flac","../data/LibriSpeech/5390/24512/5390-24512-0031.flac"
329,"../data/LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0031.flac","../data/LibriSpeech/1867/154071/1867-154071-0031.flac"
330,"../data/LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0060.flac","../data/LibriSpeech/2989/138028/2989-138028-0060.flac"
331,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0017.flac","../data/LibriSpeech/4137/11702/4137-11702-0017.flac"
332,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0004.flac","../data/LibriSpeech/3240/131231/3240-131231-0004.flac"
333,"../data/LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0001.flac","../data/LibriSpeech/6437/66172/6437-66172-0001.flac"
334,"../data/LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0033.flac","../data/LibriSpeech/7067/76047/7067-76047-0033.flac"
335,"../data/LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0002.flac","../data/LibriSpeech/4853/27670/4853-27670-0002.flac"
336,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0041.flac","../data/LibriSpeech/5393/19218/5393-19218-0041.flac"
337,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0083.flac","../data/LibriSpeech/7780/274562/7780-274562-0083.flac"
338,"../data/LibriStutter/LibriStutter Audio/103/1240/103-1240-0027.flac","../data/LibriSpeech/103/1240/103-1240-0027.flac"
339,"../data/LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0015.flac","../data/LibriSpeech/1743/142913/1743-142913-0015.flac"
340,"../data/LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0016.flac","../data/LibriSpeech/1926/143879/1926-143879-0016.flac"
341,"../data/LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0034.flac","../data/LibriSpeech/5456/62043/5456-62043-0034.flac"
342,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0037.flac","../data/LibriSpeech/625/132112/625-132112-0037.flac"
343,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0006.flac","../data/LibriSpeech/2092/145706/2092-145706-0006.flac"
344,"../data/LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0002.flac","../data/LibriSpeech/5678/43303/5678-43303-0002.flac"
345,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0076.flac","../data/LibriSpeech/3240/131231/3240-131231-0076.flac"
346,"../data/LibriStutter/LibriStutter Audio/1867/154075/1867-154075-0015.flac","../data/LibriSpeech/1867/154075/1867-154075-0015.flac"
347,"../data/LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0026.flac","../data/LibriSpeech/3699/47246/3699-47246-0026.flac"
348,"../data/LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0015.flac","../data/LibriSpeech/2289/152258/2289-152258-0015.flac"
